,country,region,price,iso3,protect,restore,manage,total,varname,units
1967,Angola,Middle Africa,120,AGO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1968,Benin,West,10,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1969,Benin,West,20,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1970,Benin,West,30,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1971,Benin,West,40,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1972,Benin,West,50,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1973,Benin,West,60,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1974,Benin,West,70,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1975,Benin,West,80,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1976,Benin,West,90,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1977,Benin,West,100,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1978,Benin,West,110,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1979,Benin,West,120,BEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1980,Botswana,South,10,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1981,Botswana,South,20,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1982,Botswana,South,30,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1983,Botswana,South,40,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1984,Botswana,South,50,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1985,Botswana,South,60,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1986,Botswana,South,70,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1987,Botswana,South,80,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1988,Botswana,South,90,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1989,Botswana,South,100,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1990,Botswana,South,110,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1991,Botswana,South,120,BWA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1992,Burkina Faso,West,10,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1993,Burkina Faso,West,20,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1994,Burkina Faso,West,30,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1995,Burkina Faso,West,40,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1996,Burkina Faso,West,50,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1997,Burkina Faso,West,60,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1998,Burkina Faso,West,70,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
1999,Burkina Faso,West,80,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2000,Burkina Faso,West,90,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2001,Burkina Faso,West,100,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2002,Burkina Faso,West,110,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2003,Burkina Faso,West,120,BFA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2004,Burundi,East,10,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2005,Burundi,East,20,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2006,Burundi,East,30,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2007,Burundi,East,40,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2008,Burundi,East,50,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2009,Burundi,East,60,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2010,Burundi,East,70,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2011,Burundi,East,80,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2012,Burundi,East,90,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2013,Burundi,East,100,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2014,Burundi,East,110,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2015,Burundi,East,120,BDI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2016,Cape Verde,West,10,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2017,Cape Verde,West,20,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2018,Cape Verde,West,30,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2019,Cape Verde,West,40,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2020,Cape Verde,West,50,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2021,Cape Verde,West,60,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2022,Cape Verde,West,70,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2023,Cape Verde,West,80,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2024,Cape Verde,West,90,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2025,Cape Verde,West,100,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2026,Cape Verde,West,110,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2027,Cape Verde,West,120,CPV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2028,Cameroon,Middle Africa,10,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2029,Cameroon,Middle Africa,20,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2030,Cameroon,Middle Africa,30,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2031,Cameroon,Middle Africa,40,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2032,Cameroon,Middle Africa,50,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2033,Cameroon,Middle Africa,60,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2034,Cameroon,Middle Africa,70,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2035,Cameroon,Middle Africa,80,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2036,Cameroon,Middle Africa,90,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2037,Cameroon,Middle Africa,100,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2038,Cameroon,Middle Africa,110,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2039,Cameroon,Middle Africa,120,CMR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2040,Central African Republic,Middle Africa,10,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2041,Central African Republic,Middle Africa,20,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2042,Central African Republic,Middle Africa,30,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2043,Central African Republic,Middle Africa,40,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2044,Central African Republic,Middle Africa,50,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2045,Central African Republic,Middle Africa,60,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2046,Central African Republic,Middle Africa,70,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2047,Central African Republic,Middle Africa,80,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2048,Central African Republic,Middle Africa,90,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2049,Central African Republic,Middle Africa,100,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2050,Central African Republic,Middle Africa,110,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2051,Central African Republic,Middle Africa,120,CAF,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2052,Chad,Middle Africa,10,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2053,Chad,Middle Africa,20,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2054,Chad,Middle Africa,30,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2055,Chad,Middle Africa,40,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2056,Chad,Middle Africa,50,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2057,Chad,Middle Africa,60,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2058,Chad,Middle Africa,70,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2059,Chad,Middle Africa,80,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2060,Chad,Middle Africa,90,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2061,Chad,Middle Africa,100,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2062,Chad,Middle Africa,110,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2063,Chad,Middle Africa,120,TCD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2064,Comoros,East,10,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2065,Comoros,East,20,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2066,Comoros,East,30,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2067,Comoros,East,40,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2068,Comoros,East,50,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2069,Comoros,East,60,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2070,Comoros,East,70,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2071,Comoros,East,80,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2072,Comoros,East,90,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2073,Comoros,East,100,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2074,Comoros,East,110,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2075,Comoros,East,120,COM,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2076,Cote d'Ivoire,West,10,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2077,Cote d'Ivoire,West,20,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2078,Cote d'Ivoire,West,30,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2079,Cote d'Ivoire,West,40,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2080,Cote d'Ivoire,West,50,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2081,Cote d'Ivoire,West,60,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2082,Cote d'Ivoire,West,70,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2083,Cote d'Ivoire,West,80,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2084,Cote d'Ivoire,West,90,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2085,Cote d'Ivoire,West,100,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2086,Cote d'Ivoire,West,110,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2087,Cote d'Ivoire,West,120,CIV,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2088,Democratic Republic of the Congo (DRC),Middle Africa,10,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2089,Democratic Republic of the Congo (DRC),Middle Africa,20,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2090,Democratic Republic of the Congo (DRC),Middle Africa,30,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2091,Democratic Republic of the Congo (DRC),Middle Africa,40,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2092,Democratic Republic of the Congo (DRC),Middle Africa,50,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2093,Democratic Republic of the Congo (DRC),Middle Africa,60,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2094,Democratic Republic of the Congo (DRC),Middle Africa,70,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2095,Democratic Republic of the Congo (DRC),Middle Africa,80,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2096,Democratic Republic of the Congo (DRC),Middle Africa,90,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2097,Democratic Republic of the Congo (DRC),Middle Africa,100,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2098,Democratic Republic of the Congo (DRC),Middle Africa,110,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2099,Democratic Republic of the Congo (DRC),Middle Africa,120,COD,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2100,Djibouti,East,10,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2101,Djibouti,East,20,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2102,Djibouti,East,30,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2103,Djibouti,East,40,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2104,Djibouti,East,50,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2105,Djibouti,East,60,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2106,Djibouti,East,70,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2107,Djibouti,East,80,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2108,Djibouti,East,90,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2109,Djibouti,East,100,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2110,Djibouti,East,110,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2111,Djibouti,East,120,DJI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2112,Egypt,North,10,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2113,Egypt,North,20,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2114,Egypt,North,30,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2115,Egypt,North,40,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2116,Egypt,North,50,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2117,Egypt,North,60,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2118,Egypt,North,70,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2119,Egypt,North,80,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2120,Egypt,North,90,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2121,Egypt,North,100,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2122,Egypt,North,110,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2123,Egypt,North,120,EGY,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2124,Equatorial Guinea,Middle Africa,10,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2125,Equatorial Guinea,Middle Africa,20,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2126,Equatorial Guinea,Middle Africa,30,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2127,Equatorial Guinea,Middle Africa,40,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2128,Equatorial Guinea,Middle Africa,50,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2129,Equatorial Guinea,Middle Africa,60,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2130,Equatorial Guinea,Middle Africa,70,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2131,Equatorial Guinea,Middle Africa,80,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2132,Equatorial Guinea,Middle Africa,90,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2133,Equatorial Guinea,Middle Africa,100,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2134,Equatorial Guinea,Middle Africa,110,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2135,Equatorial Guinea,Middle Africa,120,GNQ,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2136,Eritrea,East,10,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2137,Eritrea,East,20,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2138,Eritrea,East,30,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2139,Eritrea,East,40,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2140,Eritrea,East,50,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2141,Eritrea,East,60,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2142,Eritrea,East,70,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2143,Eritrea,East,80,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2144,Eritrea,East,90,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2145,Eritrea,East,100,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2146,Eritrea,East,110,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2147,Eritrea,East,120,ERI,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2148,Ethiopia,East,10,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2149,Ethiopia,East,20,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2150,Ethiopia,East,30,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2151,Ethiopia,East,40,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2152,Ethiopia,East,50,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2153,Ethiopia,East,60,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2154,Ethiopia,East,70,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2155,Ethiopia,East,80,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2156,Ethiopia,East,90,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2157,Ethiopia,East,100,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2158,Ethiopia,East,110,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2159,Ethiopia,East,120,ETH,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2160,Gabon,Middle Africa,10,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2161,Gabon,Middle Africa,20,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2162,Gabon,Middle Africa,30,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2163,Gabon,Middle Africa,40,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2164,Gabon,Middle Africa,50,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2165,Gabon,Middle Africa,60,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2166,Gabon,Middle Africa,70,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2167,Gabon,Middle Africa,80,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2168,Gabon,Middle Africa,90,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2169,Gabon,Middle Africa,100,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2170,Gabon,Middle Africa,110,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2171,Gabon,Middle Africa,120,GAB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2172,"Gambia, The",West,10,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2173,"Gambia, The",West,20,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2174,"Gambia, The",West,30,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2175,"Gambia, The",West,40,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2176,"Gambia, The",West,50,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2177,"Gambia, The",West,60,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2178,"Gambia, The",West,70,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2179,"Gambia, The",West,80,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2180,"Gambia, The",West,90,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2181,"Gambia, The",West,100,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2182,"Gambia, The",West,110,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2183,"Gambia, The",West,120,GMB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2184,Ghana,West,10,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2185,Ghana,West,20,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2186,Ghana,West,30,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2187,Ghana,West,40,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2188,Ghana,West,50,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2189,Ghana,West,60,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2190,Ghana,West,70,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2191,Ghana,West,80,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2192,Ghana,West,90,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2193,Ghana,West,100,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2194,Ghana,West,110,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2195,Ghana,West,120,GHA,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2196,Guinea,West,10,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2197,Guinea,West,20,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2198,Guinea,West,30,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2199,Guinea,West,40,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2200,Guinea,West,50,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2201,Guinea,West,60,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2202,Guinea,West,70,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2203,Guinea,West,80,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2204,Guinea,West,90,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2205,Guinea,West,100,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2206,Guinea,West,110,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2207,Guinea,West,120,GIN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2208,Guinea-Bissau,West,10,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2209,Guinea-Bissau,West,20,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2210,Guinea-Bissau,West,30,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2211,Guinea-Bissau,West,40,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2212,Guinea-Bissau,West,50,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2213,Guinea-Bissau,West,60,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2214,Guinea-Bissau,West,70,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2215,Guinea-Bissau,West,80,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2216,Guinea-Bissau,West,90,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2217,Guinea-Bissau,West,100,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2218,Guinea-Bissau,West,110,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2219,Guinea-Bissau,West,120,GNB,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2220,Kenya,East,10,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2221,Kenya,East,20,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2222,Kenya,East,30,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2223,Kenya,East,40,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2224,Kenya,East,50,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2225,Kenya,East,60,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2226,Kenya,East,70,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2227,Kenya,East,80,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2228,Kenya,East,90,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2229,Kenya,East,100,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2230,Kenya,East,110,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2231,Kenya,East,120,KEN,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2232,Lesotho,South,10,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2233,Lesotho,South,20,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2234,Lesotho,South,30,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2235,Lesotho,South,40,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2236,Lesotho,South,50,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2237,Lesotho,South,60,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2238,Lesotho,South,70,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2239,Lesotho,South,80,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2240,Lesotho,South,90,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2241,Lesotho,South,100,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2242,Lesotho,South,110,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2243,Lesotho,South,120,LSO,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2244,Liberia,West,10,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2245,Liberia,West,20,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2246,Liberia,West,30,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2247,Liberia,West,40,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2248,Liberia,West,50,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2249,Liberia,West,60,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2250,Liberia,West,70,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
2251,Liberia,West,80,LBR,0.0,0.0,0.0,0.0,rel_revenue,USD/GDP
